"","Address","nearest_supermarket","dist_to_nearest_supermarket","supermarket_1km"
"153","416 BEDOK NTH AVE 2","212 BEDOK NORTH STREET 1 DBS NTUC BEDOK NORTH STREET 1 SINGAPORE 460212","0.300417996165904","11"
"154","418 BEDOK NTH AVE 2","212 BEDOK NORTH STREET 1 DBS NTUC BEDOK NORTH STREET 1 SINGAPORE 460212","0.348349709926389","9"
"155","424 BEDOK NTH AVE 1","311 NEW UPPER CHANGI ROAD DBS BEDOK MALL 1 SINGAPORE 467360","0.450474702968403","8"
"156","419 BEDOK NTH ST 1","311 NEW UPPER CHANGI ROAD DBS BEDOK MALL 1 SINGAPORE 467360","0.273091836716457","8"
"157","136 BEDOK NTH AVE 3","115 BEDOK NORTH ROAD PCF SPARKLETOTS PRESCHOOL @ FENGSHAN 115 (CC) SINGAPORE 460115","0.408302603004033","9"
"158","529 BEDOK NTH ST 3","539A BEDOK NORTH STREET 3 SINGAPORE 461539","0.237994688099913","5"
"159","510 BEDOK NTH ST 3","510 BEDOK NORTH STREET 3 UOB BEDOK NORTH STREET 3 SINGAPORE 460510","0","8"
"160","525 BEDOK NTH ST 3","509 BEDOK NORTH STREET 3 DBS BEDOK NORTH STREET 3 SINGAPORE 460509","0.257299445700356","7"
"161","202 BEDOK NTH ST 1","311 NEW UPPER CHANGI ROAD DBS BEDOK MALL 1 SINGAPORE 467360","0.16717727443866","9"
"162","218 BEDOK NTH ST 1","212 BEDOK NORTH STREET 1 DBS NTUC BEDOK NORTH STREET 1 SINGAPORE 460212","0.339846360416566","9"
"163","213 BEDOK NTH ST 1","212 BEDOK NORTH STREET 1 DBS NTUC BEDOK NORTH STREET 1 SINGAPORE 460212","0.120226204422274","9"
"164","532 BEDOK NTH ST 3","539A BEDOK NORTH STREET 3 SINGAPORE 461539","0.199602396143626","5"
"165","533 BEDOK NTH ST 3","539A BEDOK NORTH STREET 3 SINGAPORE 461539","0.193766231375615","6"
"166","536 BEDOK NTH ST 3","539A BEDOK NORTH STREET 3 SINGAPORE 461539","0.286622142342127","7"
"167","537 BEDOK NTH ST 3","539A BEDOK NORTH STREET 3 SINGAPORE 461539","0.157161218234117","8"
"168","44 CHAI CHEE ST","539A BEDOK NORTH STREET 3 SINGAPORE 461539","0.377609572003984","8"
"169","540 BEDOK NTH ST 3","539A BEDOK NORTH STREET 3 SINGAPORE 461539","0.404863877469132","8"
"170","702 BEDOK RESERVOIR RD","745 BEDOK RESERVOIR ROAD DBS NTUC BEDOK RESERVOIR ROAD SINGAPORE 470745","0.318772323369129","5"
"171","615 BEDOK RESERVOIR RD","631 BEDOK RESERVOIR ROAD UOB BEDOK RESERVOIR ROAD SINGAPORE 470631","0.129877556841442","4"
"172","712 BEDOK RESERVOIR RD","745 BEDOK RESERVOIR ROAD DBS NTUC BEDOK RESERVOIR ROAD SINGAPORE 470745","0.193116430013483","5"
"173","50 CHAI CHEE ST","539A BEDOK NORTH STREET 3 SINGAPORE 461539","0.486611830825558","9"
"174","54 CHAI CHEE ST","539A BEDOK NORTH STREET 3 SINGAPORE 461539","0.587562655843858","6"
"175","606 BEDOK RESERVOIR RD","632 BEDOK RESERVOIR ROAD OCBC BEDOK RESERVOIR RD - MCDONALDS SINGAPORE 470632","0.0999310055428152","4"
"176","616 BEDOK RESERVOIR RD","632 BEDOK RESERVOIR ROAD OCBC BEDOK RESERVOIR RD - MCDONALDS SINGAPORE 470632","0.0972552151430221","4"
"177","15 BEDOK STH RD","18 BEDOK SOUTH ROAD SINGAPORE 460018","0.095311575664142","5"
"178","34 BEDOK STH AVE 2","18 BEDOK SOUTH ROAD SINGAPORE 460018","0.433291970722612","4"
"179","36 BEDOK STH AVE 2","18 BEDOK SOUTH ROAD SINGAPORE 460018","0.427545097967773","4"
"180","35 BEDOK STH AVE 2","57 NEW UPPER CHANGI ROAD DBS NEW UPPER CHANGI ROAD SINGAPORE 461057","0.293350443548352","4"
"181","41 BEDOK STH RD","57 NEW UPPER CHANGI ROAD DBS NEW UPPER CHANGI ROAD SINGAPORE 461057","0.366490990096513","2"
